L3_id,L0,L1,L2,L3,Korean_label,Definition,source,review,l2_review
TECHNOLOGY-REF-1714,Technology,AI technology and invention,"Reasoning, search, and inference technologies",neural architecture search system,,최적 신경망 구조를 자동 탐색하는 시스템.,Claude,pending,pending
TECHNOLOGY-REF-1720,Technology,AI technology and invention,"Reasoning, search, and inference technologies",neuro-symbolic reasoning system,,신경망과 기호 추론을 결합한 시스템.,Claude,pending,pending
TECHNOLOGY-REF-1772,Technology,AI technology and invention,"Reasoning, search, and inference technologies",program synthesis engine,,명세로부터 프로그램을 생성하는 엔진.,Claude,pending,pending
TECHNOLOGY-REF-1822,Technology,AI technology and invention,"Reasoning, search, and inference technologies",search ranking system,,검색 결과를 순위화하는 시스템.,Claude,pending,pending
TECHNOLOGY-REF-1855,Technology,AI technology and invention,"Reasoning, search, and inference technologies",speculative decoding method,,추론 속도를 높이는 추측적 디코딩 기법.,Claude,pending,researcher_intervened_review_v2
TECHNOLOGY-REF-1363,Technology,AI technology and invention,Robotics and autonomous navigation,Adaptive control,적응 제어,환경이나 시스템 파라미터 변화에 따라 제어 법칙을 동적으로 조정하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1396,Technology,AI technology and invention,Robotics and autonomous navigation,Autonomous driving,자율주행,차량이 환경을 인식하고 주행 판단과 제어를 수행하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1409,Technology,AI technology and invention,Robotics and autonomous navigation,Behaviour planning,행동 계획,자율 에이전트가 목표와 환경 상태에 맞는 고수준 행동을 선택하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1427,Technology,AI technology and invention,Robotics and autonomous navigation,Collaborative robotics,협동 로보틱스,인간과 로봇이 동일 작업 공간에서 안전하게 협업하도록 하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1428,Technology,AI technology and invention,Robotics and autonomous navigation,Collision avoidance,충돌 회피,"장애물, 사람, 차량과의 충돌 가능성을 줄이기 위해 움직임을 조정하는 기술이다.",ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1498,Technology,AI technology and invention,Robotics and autonomous navigation,Drone autonomy,드론 자율성,"무인항공기가 인식, 계획, 제어를 통해 임무를 독립적으로 수행하는 기술이다.",ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1544,Technology,AI technology and invention,Robotics and autonomous navigation,Forward kinematics,순운동학,관절 각도와 링크 구조로부터 로봇 말단부의 위치와 자세를 계산하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1581,Technology,AI technology and invention,Robotics and autonomous navigation,Human-robot interaction,인간-로봇 상호작용,"인간과 로봇 사이의 의사소통, 협업, 안전, 신뢰를 다루는 기술이다.",ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1609,Technology,AI technology and invention,Robotics and autonomous navigation,Inverse kinematics,역운동학,로봇 말단부의 목표 위치와 자세로부터 관절 각도를 계산하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1690,Technology,AI technology and invention,Robotics and autonomous navigation,Motion planning,운동 계획,시작 상태에서 목표 상태까지 제약을 만족하는 움직임 경로를 생성하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1692,Technology,AI technology and invention,Robotics and autonomous navigation,Multi-agent coordination,다중 에이전트 조정,여러 자율 에이전트가 통신과 협력을 통해 공동 목표를 달성하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1746,Technology,AI technology and invention,Robotics and autonomous navigation,Optimal control,최적 제어,목적 함수와 동역학 제약을 만족하는 최적 제어 입력을 찾는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1752,Technology,AI technology and invention,Robotics and autonomous navigation,Path planning,경로 계획,"지도, 장애물, 비용 조건을 고려하여 이동 경로를 계산하는 기술이다.",ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1757,Technology,AI technology and invention,Robotics and autonomous navigation,Planning and scheduling,계획 및 일정 최적화,목표 달성을 위한 행동 순서와 자원 배분 일정을 구성하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1809,Technology,AI technology and invention,Robotics and autonomous navigation,Robot grasping,로봇 파지,"객체의 형상, 위치, 재질을 고려해 안정적인 잡기 동작을 결정하는 기술이다.",ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1810,Technology,AI technology and invention,Robotics and autonomous navigation,Robot navigation,로봇 항법,로봇이 목표 지점까지 안전하고 효율적으로 이동하도록 위치와 경로를 결정하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1812,Technology,AI technology and invention,Robotics and autonomous navigation,Robotic manipulation,로봇 조작,로봇 팔과 말단 도구로 물체를 잡고 이동시키고 조립하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1815,Technology,AI technology and invention,Robotics and autonomous navigation,Robotics,로보틱스,"로봇의 인식, 계획, 제어, 조작, 이동, 상호작용을 다루는 AI 융합 기술 분야이다.",ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1883,Technology,AI technology and invention,Robotics and autonomous navigation,Task planning,작업 계획,복잡한 목표를 달성하기 위한 하위 행동 순서를 구성하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1902,Technology,AI technology and invention,Robotics and autonomous navigation,Trajectory optimisation,궤적 최적화,동역학 제약과 목적 함수를 고려하여 시간에 따른 최적 움직임을 산출하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1397,Technology,AI technology and invention,Robotics and autonomous navigation,autonomous driving system,,차량 자율주행을 구현하는 시스템.,Claude,pending,pending
TECHNOLOGY-REF-1484,Technology,AI technology and invention,Robotics and autonomous navigation,digital twin for robotics,,로봇용 디지털 트윈 기술.,Claude,pending,pending
TECHNOLOGY-REF-1496,Technology,AI technology and invention,Robotics and autonomous navigation,driver monitoring system,,운전자 상태를 감시하는 시스템.,Claude,pending,pending
TECHNOLOGY-REF-1497,Technology,AI technology and invention,Robotics and autonomous navigation,drone autonomous navigation,,드론 자율 항법 기술.,Claude,pending,pending
TECHNOLOGY-REF-1515,Technology,AI technology and invention,Robotics and autonomous navigation,end-to-end driving model,,입력에서 제어까지 통합 학습하는 주행 모델.,Claude,pending,pending
TECHNOLOGY-REF-1582,Technology,AI technology and invention,Robotics and autonomous navigation,human-robot interaction system,,인간-로봇 상호작용 시스템.,Claude,pending,pending
TECHNOLOGY-REF-1598,Technology,AI technology and invention,Robotics and autonomous navigation,imitation learning for robotics,,시연 모방으로 로봇을 학습시키는 기술.,Claude,pending,pending
TECHNOLOGY-REF-1631,Technology,AI technology and invention,Robotics and autonomous navigation,legged locomotion controller,,다리형 로봇의 보행 제어기.,Claude,pending,pending
TECHNOLOGY-REF-1691,Technology,AI technology and invention,Robotics and autonomous navigation,motion planning system,,동작 경로를 계획하는 시스템.,Claude,pending,pending
TECHNOLOGY-REF-1730,Technology,AI technology and invention,Robotics and autonomous navigation,obstacle avoidance system,,장애물을 회피하는 시스템.,Claude,pending,pending
TECHNOLOGY-REF-1753,Technology,AI technology and invention,Robotics and autonomous navigation,path planning algorithm,,경로를 계획하는 알고리즘.,Claude,pending,pending
TECHNOLOGY-REF-1813,Technology,AI technology and invention,Robotics and autonomous navigation,robotic manipulation system,,로봇 조작을 제어하는 시스템.,Claude,pending,pending
TECHNOLOGY-REF-1814,Technology,AI technology and invention,Robotics and autonomous navigation,robotic process automation with AI,,AI를 결합한 업무 자동화(RPA).,Claude,pending,pending
TECHNOLOGY-REF-1882,Technology,AI technology and invention,Robotics and autonomous navigation,tactile sensing with AI,,AI 기반 촉각 감지 기술.,Claude,pending,pending
TECHNOLOGY-REF-1926,Technology,AI technology and invention,Robotics and autonomous navigation,visual servoing system,,시각 피드백으로 로봇을 제어하는 시스템.,Claude,pending,pending
TECHNOLOGY-REF-1412,Technology,AI technology and invention,Speech and audio AI technologies,Bio-signal analysis,생체신호 분석,"심전도, 뇌파, 근전도, 맥박 등 생체신호에서 건강 상태와 사건을 추정하는 기술이다.",ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1505,Technology,AI technology and invention,Speech and audio AI technologies,Echo cancellation,반향 제거,스피커 출력이 마이크로 되돌아오는 반향 성분을 제거하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1616,Technology,AI technology and invention,Speech and audio AI technologies,Keyword spotting,키워드 스포팅,연속 음성에서 특정 호출어 또는 명령어의 발생을 탐지하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1705,Technology,AI technology and invention,Speech and audio AI technologies,Music information retrieval,음악 정보 검색,"음악 신호에서 장르, 악기, 리듬, 멜로디, 유사도를 분석하는 기술이다.",ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1719,Technology,AI technology and invention,Speech and audio AI technologies,Neural vocoder,신경망 보코더,신경망으로 음향 특징을 고품질 음성 파형으로 변환하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1724,Technology,AI technology and invention,Speech and audio AI technologies,Noise suppression,잡음 억제,음성이나 오디오 신호에서 배경 잡음 성분을 줄이는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1849,Technology,AI technology and invention,Speech and audio AI technologies,Source separation,음원 분리,혼합 오디오에서 개별 음원이나 화자 신호를 분리하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1865,Technology,AI technology and invention,Speech and audio AI technologies,State estimation,상태 추정,잡음이 포함된 센서 관측과 동역학 모델로부터 시스템의 현재 상태를 추정하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1929,Technology,AI technology and invention,Speech and audio AI technologies,Voice cloning,음성 복제,소량의 음성 샘플로 특정 화자의 음색과 발화 특성을 모사하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1932,Technology,AI technology and invention,Speech and audio AI technologies,Wake word detection,호출어 탐지,음성 비서나 장치가 활성화될 특정 단어를 실시간으로 감지하는 기술이다.,ChatGPT_Gemini,pending,pending
TECHNOLOGY-REF-1461,Technology,AI technology and invention,Speech and audio AI technologies,data augmentation engine,,데이터를 변형·증강하는 엔진.,Claude,pending,pending
TECHNOLOGY-REF-1555,Technology,AI technology and invention,Speech and audio AI technologies,genomic analysis engine,,유전체 데이터를 분석하는 엔진.,Claude,pending,pending
